;id;valor_previsto
117;24887841704125448157191892411715521315;189810.83120370808
118;230199425899098091542244974035896211783;92314.89396090191
119;74011957647759301081569160773746930781;353486.1724777848
120;144733803448319336946178686862337261379;112398.4571905051
121;142405383752199423425786993458884627343;103013.88079720613
122;173324636074769296529189625730653285809;97035.3102404835
123;155561347177954121142041908188975524664;128053.56333848703
124;86026435063413102427450773798842306387;97367.65582820497
125;229257356284378921190587377871031567334;59954.61575827116
126;249214025842220849314985638373204146912;87565.00753018136
127;83473208885390680674963932777363338591;132663.98375184226
128;180580369832354477560560602690825188300;86145.67360515417
129;259490022068441742630539072459542535148;120258.07466206554
130;120796267956232721185119513957760631683;329012.40842452727
131;241430542672617103205615601633306372934;341395.7638563239
132;53091847780640456849632756954612576434;104073.22194297728
133;171977066567630375608946040261692762526;217618.42297033197
134;201914625874463660453645362442088079106;134383.52633679236
135;84059384063449374632880341259583908854;150069.1984368459
136;328387208591072585760315241990965355447;233185.68224457186
137;17154426494022331794126934878064958948;253756.26867096638
138;192000139416378047888346422176422040661;87051.73544299485
139;180081646479210699334128198669796160399;323648.3152891273
140;253986101323166575416961447245174692901;70715.66624720636
141;82036269311688064017582673374303244526;117647.25960487926
142;333919908274208141229966147873771212013;143779.70436354386
143;313704772228414954684896419439906454998;113309.81570390552
144;215781134391040786413193932814799270790;84719.5638613433
145;323576127340260635108064420738794619615;152550.7108136475
146;21266736316299428255003871822385501006;72486.62919611011
147;186277892327196401769009247007141845185;258303.35403559747
148;118653739393882803347822121960128540090;78205.74946667979
149;178402222675267324741137977644713188119;124086.75611529457
150;14111625130403982018582213981963028060;282633.23050713615
151;325687469192316037825715120219693138391;159675.736506048
152;338873463459304189674358773507615464140;82890.23403404203
153;245440709240117885881946071499467553000;152062.0557568265
154;3992284778362807624983933766586748960;86198.03489927245
155;177917688273646190120585781998870609412;124142.93866160826
156;307183333739200840624177841605072041043;101527.97737215846
157;335470794133402209198153397416379022899;129037.4438291952
158;203204241445015520264242319199812317633;78334.00465071095
159;134385257647410245621873088337082618012;105851.7273580832
160;6540687257921476537365937337199234069;232136.987479373
161;203239807831030319375520809440266391745;81712.86845321095
162;39376528018535015868934510381824165952;411813.84676766227
163;333342898325227485720191018314201595565;125816.04510784654
164;216088076765437530118227326459456970218;71862.81502042904
165;294256168413360318515649740566516009388;82812.11448549434
166;249324748703273289890304775287749567094;140001.213721398
167;227934818343215729770705513085856574374;69248.97308171846
168;157501721120159053919391416852016284295;128180.91952241375
169;297125857657343693187052534926914461136;84100.96640057501
170;87136029063634093621956857943240285302;73646.1841009585
171;199891203388386369979675076525848750178;53133.79660432244
172;102123055616796056444516517520597098387;106503.12182354438
173;237512146312820589708317540195709404676;120087.53485906012
174;30984280450885534059052913279584065254;110619.94592898492
175;126374200467604593804720277004278327103;84480.10085495265
176;317466905352534178610659571519473694514;246024.13079939588
177;52865229602472061804485324233666817912;148943.77815956337
178;86984224502002234419916772572194051581;124437.66139470381
179;114416682475133609697441993429731470073;48451.88018977866
180;49500288896238366923661810598993127844;150979.20183952
181;15465172849640768327142827133509494439;172529.6819332393
182;307334256328869249308029400432335737804;109693.79366414747
183;228144239113577275448986710580982616029;141661.23190217602
184;287139027642678210570007827534054265052;192098.23228037986
185;89914442558408418710315807541943703503;245335.25887447494
186;157724668439282941424079171387574257679;129849.01730158654
187;210560980823314089239746782467786021918;140001.213721398
188;9533463295747584642161614887871041149;109356.19384879377
189;36155487406786930325759004510880817087;143010.07289638664
190;234127326236134497876685668798607764717;110719.8466269297
191;280305492068078804619353598740914253066;109269.38411860618
192;206680675239217462017215069720218496509;52975.34143379336
193;338819821210509135508780606674721178321;105759.28879692296
194;204709679839831821149432932813402540678;235864.4507579302
195;90875432458421346470025553495778630510;262779.76902285154
196;275475573967873268188137718480930488822;238811.4067174041
197;135798733167447402777119122060701579452;49402.96822976235
198;16467710364998450246536251528420949308;81125.85244623214
199;154737869680607241704521619955620605087;270965.0302651854
200;275775611271881132098534927222118097805;42103.04334775523
201;60452051161648408770616607730997043495;89730.21189037719
202;55573982790391311975887758207573440948;105631.76795503902
203;253718454255114896228371873750181818324;98286.00170935658
204;314064790115053828119555179443554195527;195636.4266948397
205;189570492320793832454485868809143337405;163239.5264766681
206;23825261604921702409641748375342950297;162525.91470844706
207;202301262511978571352794896695666151810;99511.25068225687
208;104239568090079872488280748074678202013;255756.650975804
209;118155484109908082546418446225943368418;261701.68510753647
210;255279298803366738058226980815231053100;96930.85571592403
211;205713080891740291665828451730565250400;79772.43033391693
212;271567936429803209749917402080660109484;116369.41161488116
213;83500313040262972087502975096864972395;196946.22985846465
214;199825580750147224320742424928048221511;120581.69162481654
215;35503660709160520879029443480036147850;143431.2136204299
216;136744533749502088151319862288356809373;76708.99945739613
217;14646148787543855550889731877407837757;362822.06194092083
218;175456875639756620367724513315924621300;78938.3074665542
219;171887264709983159676256955690666649895;82486.62313612868
220;5575201071375003157687971982995539245;266523.53064427595
221;11124399571277862461246801293141325136;454985.9921455479
222;278012921215945326618316328031414262851;325163.1123452423
223;127163062492495403313007757062409704463;46011.54138001559
224;302695598952433192347337048974293502177;79384.41258392126
225;339163194157299289931219327984398277845;35120.82250155487
226;253179630755522290489067862817016603658;130539.12865234079
227;107540865078806037752380310797439708594;121984.02297012496
228;202747226890809260721851930190733529606;168754.18598127004
229;198478944601280023843585927406172044192;125177.63321732805
230;286842543879735416835221285521231976811;70363.21422687723
231;143789229725002136498207123538125838974;199122.07666522084
232;78201854589030752101710975166249263249;128961.9306413633
233;71539818043384923993008937350352775921;31117.709161473787
234;123838437268533573587350797170799646707;72239.78191231532
235;165334355852046750199663818885453553125;202876.5852891963
236;164847888876547845123316770012937374547;87766.01763775355
237;101135033363139067389828698436653266246;119477.37503775966
238;141374361982310778378841790263765631649;57999.75728536908
239;51501364974414551550325981205185510805;65291.93028709871
240;333098681727869732356509759583146783243;70729.15808584043
241;80234378433697420595695125518109986563;79666.73284714727
242;297673004618655036199009294723374585563;188381.3884415142
243;204724813217968425232608712280389418541;109623.01001285836
244;164732854026285442006125485235942552321;127094.10174261083
245;65445352835611637166375000661944038142;66190.63274709297
246;125195180397772507627695240202467616668;44915.66044921944
247;281257928188831742236443910034481673827;126733.1039414354
248;72760201997291128414816024649253969344;374537.8430298687
249;144585264635919229685952729581604945954;129037.4438291952
250;109409243019479710215976616629206450313;133847.74266912497
251;66976033741316305775253961608283832449;64351.58197068544
252;115854473798371071480763488769637364279;256828.23126143546
253;232720943751601322133996644526033346639;134132.92295395
254;323041358526122545640238179512661294945;61950.60529675577
255;189571065590119531459030372972988857152;264992.0723660377
256;278830396664534453595290082331423099313;71153.75785440116
257;300984310880819626428136259167264912275;168506.40347782997
258;173248095429072161014036748849902411499;164068.67743247058
259;129039911398138055955082870056864208585;126583.40307515852
260;146454092270544064133929926301811629242;101228.13562123789
261;129592620248405902350506193046355842071;81658.62302058411
262;55178716338064917038254616840335174957;115850.35368773674
263;188552232778524889431723723986535909404;48741.49675837899
264;68738777473678077230673408625002210423;182474.03094833458
265;143650065470937114392016771268791037586;83610.49608411049
266;217143375116427375702730221309107403659;67313.45433546435
267;285857547045199800914494123990612675859;82453.63078125018
268;135307513104369620859454296925004799348;123649.41777263746
269;2903351729996390981740848403629759694;84203.93101556772
270;235485459871309587269171897031165221213;133987.0694213552
271;296017386177026941245492297942507209980;376205.88910465746
272;212929532835870383542328836465070003847;162694.5138844391
273;44792053188804682010358556072934285054;143779.70436354386
274;249680012909723910609278828815276571304;194380.10881148686
275;188132402142981885165263956858864369324;85369.38532953346
276;243258499219043077613643874357523126764;134915.00248291972
277;297502384825462058870825265698631506218;293818.30721356825
278;20484051710416552458362127419414396483;174653.54527848537
279;253948032676146630057917662989603693686;117985.54032121842
280;98200588353689152620727029014419954738;95887.89638792514
281;14122791477208854429014550356804400039;92054.98218611996
282;208598248089930680140265319653144824605;78147.92327011064
283;298475622302531653739931464689317637382;203491.35589619374
284;2588788666534418410890966725724910669;93563.34742443834
285;9712628666051113562075298365964280298;97104.56722921864
286;42967026650221222538416328816510604054;98477.5885982676
287;331810071519527017054662796283672827753;212381.73116685305
288;285315356430762147444442091168700561658;96498.38829318022
289;147573383959504740059941130006954501777;89313.36813096462
290;173651776695050274824006374512756309389;202737.35427532872
291;22835259108646484176565108425554436078;84204.74507263591
292;163335522228145786871413464789921268309;161417.41645123577
293;79580864837697488703994857109875663787;132809.900183208
294;18093722071694246612028534734330405579;55976.31602902806
295;163127155367196180506199396832607404204;247414.00218678542
296;82699271274473815957784110120006001949;71588.4437033029
297;119898092235710363179284535290646251139;122228.85719574339
298;68120108316829053172179957063351984376;208430.5718568494
299;54499599180823728159929121859469171058;124616.74687912145
300;63151179630102261748377560506608730501;149186.2264435992
301;145333654310498724413243546511454058666;96219.40669628917
302;336202983245746974226373123199424097932;346704.42086763395
303;80276587309374821603900109141230287582;51158.513881305655
304;211510309891117464265129987388111667353;126667.55963397637
305;78028571701435535429546616699600331359;224539.01611447072
306;113813549074392740531940720784724859923;111407.2042696763
307;4297685766429111946834915150390189282;121829.21480424788
308;23624265453284569334580840870468227772;45569.20008482404
309;40400071986899913450748881177856040087;123579.8288394738
310;90589443095105813267320082593691880299;48101.06714886173
311;64930320159540942897278013024377003786;143370.34342842113
312;319957631812806416896645654922579978210;145279.4401599273
313;185473026310374331228749448739740100876;110896.88383974844
314;198280088122233304964566473128626674145;169199.84239819745
315;291324486703807995327553620926461671907;256909.45255545492
316;252398412139115738462469940945037485073;116791.60591024255
317;161513792123050520899783414867921277743;66177.38711632094
318;133941859718052376156303456844748611253;73155.44382511491
319;236698763821887412316107271979375660314;123238.13197272355
320;220897024275644074828713990540418001480;103287.37805356077
321;125219498777135759021804991213472079499;93800.96302895097
322;225236262665838913695842569911381819725;76875.08143493133
323;102867026959240407948863384849717666215;269694.4175225248
324;334671611250424983149953582105157578426;97692.31017629341
325;202238857962075377193838528819386294360;70101.6983910008
326;294826381461538815116698354410337718266;84719.5638613433
327;134053582412896256417478477747987287732;93017.25962966816
328;69566145365553240194649203258354537667;95089.07710063484
329;150522366131828823598206712951808461386;66923.2385909129
330;72250783403620887886049259732989465968;80336.01973496377
331;149743770509507373061143632577402033728;66048.77710569726
332;96337196940644833794308798210198091549;247760.67619659242
333;101203276212024016119653519236468639800;107459.82946796747
334;31248253943168014374462287394366437933;129095.62917963465
335;23539713890923689632095795947345883697;84515.16289935948
336;119322438176104956226268695372268675189;77460.88283950022
337;160148422500349597297641255927779145208;285602.57440020633
338;175024054306603048190034460949283367640;38125.66183249155
339;261523753462729151781825862367880716795;82505.5033500039
340;128976127984583243513716114394905806987;127923.24001823066
341;233048716786272920943060104472101528648;91224.68605068015
342;174511354619462076066154910610110813789;154978.07517601724
343;226725547755504887141429761436521674936;107474.95801003808
344;37652492323093015957225863667113657025;140277.53648838535
345;208214939247030690269364941652277831787;186838.9777345366
346;241049905561862937130737499035170116056;182110.83987137282
347;309355085650997328553497310476053555098;156408.32149684234
348;210728588879522143994459928496984844980;110591.96380415851
349;251083960652402088314844346716818748512;76970.88593449678
350;32588674554020939958007130552937642615;93064.10755306417
351;186179222591093597850855476680900540010;200662.93399103024
352;27856973194359145454264272031826593500;105674.27109190673
353;329445361760243842983634726634422777697;149542.11218912445
354;60285670268150123009417941193032412545;101732.28222995473
355;239904779609265423768652807122712092991;212968.0798327021
356;231650690900163478605841528958264128339;121100.04347339076
357;321482777312909765714981366332440515385;84873.58952720255
358;90621921514849077206690405468877758127;80336.01973496377
359;276639800720598623152441995708769505799;108710.73565416648
360;35599638399921433618138546235782154856;123320.70022635008
361;272428218641207652787244740019919302305;177504.45916268864
362;13827434808544997620760470011697996468;66492.45898313043
363;279109446575198515639225706796741027578;99245.25506518266
364;321479234739908702289078207762751987253;103637.60679756722
365;174226979497698774600206385080890750393;85027.4558163973
366;182865986909959534261193617972188889622;47545.74920947229
367;172437796940895194616424248937567297033;125923.20110091528
368;282030584629451581278202376721710140253;84719.5638613433
369;82428450005224601160890646842224934962;112614.11791244723
370;61024120410364780648670176969791841597;63209.06883143008
371;96433814024280757107003356846278915942;382002.7110825113
372;31246285850180460465016063464660475349;145432.13286858375
373;245585367744756540172202614617202064353;143371.98253609327
374;237394978259990110809417167930788706709;146094.13145060162
375;334096094956643999902665108397890687915;227483.29054853393
376;306266746511331768733272013281118295466;89017.86875577804
377;251860337105667763925066449012204406156;47620.16073922756
378;251653768642785546864541895217336209511;195180.25834602775
379;291620155159733413978494988074847918877;137352.97804415508
380;327080493597510383304380083829027279620;68326.77531700075
381;244422386314672151923814279993057016197;76858.48541422625
382;170462664291315293128991148401721771893;146509.49154381632
383;257989218701519970657409064642825336761;160346.41558742183
384;331374419574041081900320833387314971312;79883.80722522648
385;23073044984134910223233700611528674857;117359.75486601556
386;42997397897279951237916754310773533848;127432.85681167956
387;63298095955990174110679892898906751162;88561.73988183694
388;297497593148569665484188355438474127610;115742.91185919059
389;303445302866133442197370745635093694607;69629.24377583164
390;322861063233554373348361057314083231866;66705.52636965242
391;48527108152221097263004277032742101901;214479.46488320938
392;75117505424078084191042295334377867157;77869.40806704164
393;116018537774967638136657499654347725670;139668.28088257805
394;135383065058255621626762415910044371310;256052.42879928506
395;47574077580288490919190048199821943843;150229.35648742292
396;6459793829982592475621262167303176441;105754.39129964428
397;95106860532472896539899332617165990206;87627.86176241182
398;28782640768709979411527357307827215206;70792.94757548209
399;262977950922453685910476157547202117178;226085.81443725398
400;174071088075748030245400208914439434569;317085.5711808061
401;124671737261089704157954636996271464368;268335.7732896498
402;269337118762467309308463785279520896705;156099.79377357612
403;209259198101109684380882037267825895191;53218.176883978704
404;139370578642362418059309898482433877864;69252.92388609654
405;28994136543280939635253308565413799637;119528.36716153425
406;293258297621810430619050641692062405291;82182.04172066339
407;272381528732508241840132189183229013633;362822.06194092083
408;307874037903053987384098599658954960403;180553.88669882074
409;114021850146525252940099530982196156899;153897.12422637298
410;85435999546019100641741099476461592814;148354.32377585163
411;103119620189893041936528088174707335721;271244.04039343353
412;314561543389180668998532834943265131600;166065.08316707012
413;239141765600935393217628201889053036054;161551.433052358
414;76697964033457283201307050020873621097;134983.0969774302
415;264305253634443490177586368628574983127;60835.11011890021
416;131551992554677248780326195041999521641;175240.56291813203
417;198837458199740351146789848033075668948;109693.79366414747
418;159709089640309121793209096188059608454;159039.9092415352
419;240435520661011051559441709781667984799;111628.89659077357
420;23716439816665350271030334842843532806;93943.82535358806
421;297198590332052235629209184892465938488;64064.638117138056
422;197440825275921787996050910581003183399;75482.73081027086
423;180745679040798042111497260945986779480;129921.25068354893
424;119990119986468488812276117215201680242;127969.2202131892
425;6945802264217055818092053196773826385;114414.30723102433
426;63104735371462773681687091469410802663;97479.15679274114
427;268014220097092881785502328357683444201;109958.33796816936
428;8201931349127617775359419030543521126;85330.97627342773
429;293424115049060887892633269783012383044;70966.88938563089
430;197527187648268149802247209693405400409;127094.10174261083
431;241005170925789036667791898595595904503;109237.04729530877
432;247539232104409163657861640451876304710;124026.24997133527
433;202615412439834095586482453962687156511;205746.54690016186
434;292921571396805845952761765719774180560;135794.49065644533
435;102146554643520147196799385145966778108;169264.02732257216
436;204594591089767708292473470732793468211;135794.49065644533
437;164465677939480316050438667344105947900;163280.21918035613
438;313502068069833992081242489791425031266;74699.80692125489
439;235768787164618217165155438262046263692;105631.76795503902
440;55482365971527415759968201272640894504;107174.2142961546
441;274510050161826866069319990064565352379;259905.45609718782
442;262354354853492426548394391999577075965;63476.26674741513
443;225178758495725232781682742284966795979;161020.94196982525
444;204835397801258708635166012232206159069;45159.5781117392
445;120967717512667959337579062496782760110;121964.27959527282
446;69384468168979227396597175419708401385;175979.27250630155
447;172353782416662670206836966071405640207;74036.27562041972
448;93664377973271838839872435717131202372;140892.30709538277
449;336962307751087384360720729772151938674;189923.54569703672
450;223211215527692183328503667521863673491;79948.20226815979
451;187613432585728730467042277361250283606;144083.29542417746
452;296796692720149849099945091958444423201;77669.69079273361
453;296694309736193534514080707751418764951;67893.83017047813
454;62668871867764030771057639508006689193;66831.08252029945
455;5831364671951890472547869995277254299;87795.60422614687
456;263520175526383534143113600685410797656;67731.53019168088
457;93913047554725302387672925099981219688;92739.2402446182
458;187792144573873345913492012481628017632;143186.3521095357
459;77193727270470647613941630346905657311;129831.97809415402
460;93244863950305285144596145833484120288;79683.66098721109
461;45554261791996034889771606828002084386;216946.37253116415
462;145627501098448461286251287367478324636;101757.04660251565
463;276147028044265022870578596152793055114;297139.09919446375
464;101810035134786842992753455846496289258;121829.21480424788
465;323649586881187815567646172577411910445;118390.10352933161
466;240863300038824173019158558840375415006;114888.06934446626
467;173259610703588301741742956959056249895;124709.42421162553
468;210905950392861096479052960836081656317;64814.99547486356
469;128123573544090055831088190798031307459;111592.49394635216
470;55331053745102355983166789843999492215;67656.87103887573
471;48924668154930834035890216021535860354;216824.3692304846
472;98224473881241589576622027216816442592;53586.72762487967
473;14607365457941867148801170049009692501;149002.71231868232
474;167709308386275857976247794371249982492;113240.26172969761
475;281031027492928380289843540495909878389;108524.26598665005
476;317149933610832227902185030471313787327;148573.4374253559
477;111873775427756287979226848974192301259;139233.04362439475
478;21732850300051998297432811644962009424;196674.8306128975
479;179559082498078581615567026913696075672;222596.04293672967
480;256602505649871276722662307659510294211;116671.65089681951
481;22837704223911865020431001608491555752;227547.69511690797
482;153159405405938019793662006311248601879;267008.9355979074
483;68046588578452589891125601598293455313;127139.36756549339
484;54671517419370338496053937769382791466;134235.26143751998
485;90733476337379567597363786612760856032;122877.13417154812
486;74829755756627131841443634317001341736;80090.42054847135
487;113699792614803396920615618241540403401;201179.15424053516
488;30936748530163120286385641811335600461;97934.41987691444
489;286718433484587099650313690594810283594;128858.91015044351
490;53040905238521430480941937930371515428;297139.09919446375
491;227799093612016492473942204223898916300;121143.6409545699
492;105984803437282127547981289078723527950;109230.93438307256
493;136216515618315479760141515440713508817;93808.59485455438
494;313923828364562409583774076139412029011;130030.81744772504
495;256535569668688044055657155972002367305;103619.54717403757
496;161276830978411174065922231037346740601;77335.33423110978
497;193023133616328233897351538456231158090;222329.5574272267
498;4512377955309037570718946592053675659;111461.17609052935
499;241451673262290873796345276645171664574;149170.52267669127
500;333137917729421843565229448550132743099;73610.08737872796
501;1221041602141664073474928881033556208;97949.30419682246
502;17693043260028121027089293608575874719;97785.77911633246
503;233874613249501726158359004825126672717;87497.04073026995
504;29423918183434242527795245203965210040;109356.91016929186
505;123067147644698118361563184329144169322;217542.59464089497
506;67576390047220591927881908117280881658;163314.86572259368
507;336003013146988853800784692458907554574;92607.92649304474
508;70951099996019165330364593572305503956;185796.52257790408
509;151224142156186274037047186842294495829;108710.73565416648
510;146803890080797364411341022309509510264;123008.14132320647
511;25487128775669594102704570724088844680;132605.62535966083
512;306159349104268798007063272844916813953;65764.08780357995
513;233291875187806547977182734749322121862;184942.66390699017
514;103649543423223076863255553023531795834;73610.08737872796
515;270419948556221225284557703914504804773;82977.681427345
516;153143792449153214053000004836545450892;135806.54449437768
517;230242894518258571172529839682883252730;94970.57357149817
518;319099264280577149828280051496192787761;80235.01797975616
519;146492844261498105735420560399358236019;61046.71386491279
520;163251387522305411570093471177086938140;102415.53293045194
521;25300857819109779184345067172438647882;116351.1049022109
522;55633187676924862681300840783529537689;184390.85284837865
523;49199423497082223217556870394814374486;59173.28307823021
524;232357932937097041210389446840660380427;66358.90892053579
525;179483086047331285983377132760211350903;233600.96797002116
526;29373031418043196892692294558664390417;151295.93068463792
527;107534969967686423893345820589020535183;83398.38190900008
528;120571815096626943750133056908936948271;86178.79703868218
529;7421158607189639371215373350674206761;160807.64455832075
530;238931719318297330950784975087797919596;91352.07202744558
531;202740346843306123820415199475859312431;149002.71231868232
532;16689349456841037733448425087673613313;186547.87908538294
533;148012297211569996918246033270198429904;82109.85315445009
534;128134122255386696428544882265409106446;174048.02573170981
535;167571214511516832945171208176627612712;149061.1865874871
536;184011296344462591085710616872611436235;111677.39149317222
537;169465487970916295739813846274011675806;202876.5852891963
538;130361622420383463631320628394717003594;122228.85719574339
539;331939185720524013599255400570283504929;134892.6278428484
540;87569485918088662283183271922738488516;193620.6203392809
541;230770798992268501450776463003194639732;347413.50204972085
542;267366593531094671806032177970423243545;71101.65388027795
543;199926103285675930644982006459416881508;187907.67009428516
544;266968967193173347503176998725646076891;73734.42726421589
545;167826333249432716075387587663476830642;91887.9590372172
546;108079317452072310552947425358187509795;97284.95168013411
547;9168411426075452458185969563102169587;118306.77443455256
548;220379336042208157890174508853219985932;81797.50997800355
549;85409792209302072958295631370822171481;159537.07366605784
550;108315930477246960256898885070132765549;197746.74363799233
551;138178784399745546903000249739742628317;109461.72693940226
552;109448753225848176241892743310724339979;127094.10174261083
553;48101656465622908930780775584338307218;367365.8599417889
554;232801260678107817119662434103089539368;122820.18635170317
555;112833514130234775896592581776665798909;110908.87035121901
556;9384820527271037871381619236739389861;183482.1985616669
557;315097976795297949477277736372802455645;204222.48271356442
558;312987999748196768585101910704287518542;116499.27169646966
559;283651273349744897088542597613004918027;111945.54645726454
560;191707011347213468997511459845389328772;125207.4515656143
561;106126552952767148144530241726666260248;127725.95810525972
562;262257703451875066796956509815234366525;174127.35256491895
563;255899024359694569239113092815148643067;116376.95917765106
564;114163801675410359107519624300502244902;108236.88950757614
565;301845691767161820288502742698662503795;127094.10174261083
566;92399079994829498252553662280447550917;124076.66359352838
567;158804745485988047989860050863828343572;80539.00769235146
568;318699126633889037088666172336291942624;285942.95952680765
569;297113933456367162152615096919381931216;185424.3473547287
570;200474866821927106545646287488808154750;101952.67364937703
571;223364885293845944023077962389108782322;200427.73477122138
572;324259604829407840034702555074969608284;99701.63388141524
573;304251078569827531719315443927824180532;125013.55272768157
574;85937733805633898752021913054308068083;182511.659095404
575;108988859207308663542987611483639159746;193299.95909849362
576;47848824771395338822774077770152379022;84358.56606016787
577;262530606945227352928297373721306909095;358250.1937210033
578;85655886151670580390594330040409894715;123238.13197272355
579;298184819601131827432255644952446151139;257331.44219420702
580;95408789758622402538585804660216291413;115790.60105743141
581;122922019966644222202211091240044218095;81386.09855463501
582;6183578569648095484412718463440995947;65360.55217841439
